date,USD/NTD,RMB/NTD,EU/USD,USD/JPY,GBP/USD,AUD/USD,USD/HKD,USD/RMB
2010/6/14,32.279,-,1.21705,91.885,1.4608,0.85605,7.7925,-
2010/6/15,32.277,-,1.2211,91.555,1.4745,0.8565,7.7932,-
2010/6/17,32.27,-,1.22705,91.31,1.47125,0.8597,7.7869,-
2010/6/18,32.153,-,1.2399,90.755,1.4817,0.86875,7.787,-
2010/6/21,31.818,-,1.2448,90.815,1.4893,0.88215,7.772,-
2010/6/22,31.8,-,1.2306,90.89,1.47635,0.8776,7.77665,-
2010/6/23,32.005,-,1.2268,90.475,1.4829,0.87065,7.77945,-
2010/6/24,32.007,-,1.2333,89.845,1.4973,0.87355,7.7773,-
2010/6/25,32.096,-,1.23175,89.52,1.4954,0.86305,7.7786,-
2010/6/28,31.991,-,1.23815,89.405,1.50505,0.875,7.7854,-
2010/6/29,32.08,-,1.2254,88.68,1.5084,0.8644,7.7829,-
2010/6/30,32.183,-,1.22085,88.525,1.5046,0.85005,7.7837,-
2010/7/1,32.276,-,1.22275,88.365,1.4937,0.8363,7.7884,-
2010/7/2,32.2,-,1.24905,87.935,1.5158,0.84475,7.79,-
2010/7/5,32.243,-,1.2543,87.925,1.5181,0.84345,7.79265,-
2010/7/6,32.198,-,1.2553,87.745,1.5148,0.84035,7.7899,-
2010/7/7,32.179,-,1.25995,87.44,1.51345,0.84855,7.7919,-
2010/7/8,32.095,-,1.26595,88.335,1.51945,0.87285,7.7893,-
2010/7/9,32.046,-,1.26845,88.625,1.51615,0.87645,7.7855,-
2010/7/12,32.04,-,1.25945,88.945,1.5013,0.87225,7.77405,-
2010/7/13,32.123,-,1.25945,88.535,1.50245,0.87315,7.7759,-
2010/7/14,32.149,-,1.2711,88.98,1.52205,0.88165,7.7739,-
2010/7/15,32.12,-,1.2752,88.13,1.52835,0.88165,7.7719,-
2010/7/16,32.119,-,1.29175,87.04,1.5416,0.87625,7.77345,-
2010/7/19,32.165,-,1.2908,86.705,1.5322,0.86895,7.77625,-
2010/7/20,32.118,-,1.2971,87.035,1.5264,0.8779,7.7756,-
2010/7/21,32.139,-,1.28785,87.165,1.52795,0.8808,7.77865,-
2010/7/22,32.204,-,1.27825,86.505,1.5193,0.8775,7.7774,-
2010/7/23,32.119,-,1.2908,87.015,1.52915,0.89345,7.7739,-
2010/7/26,32.126,-,1.2921,87.54,1.5446,0.89445,7.7666,-
2010/7/27,32.015,-,1.30095,86.99,1.5505,0.90245,7.76975,-
2010/7/28,32.015,-,1.3011,87.81,1.5594,0.89495,7.76765,-
2010/7/29,32.034,-,1.3012,87.145,1.5618,0.89605,7.76775,-
2010/7/30,31.976,-,1.3069,86.435,1.5638,0.89915,7.7672,-
2010/8/2,31.806,-,1.30865,86.56,1.5727,0.9101,7.76535,-
2010/8/3,31.78,-,1.3166,86.47,1.5876,0.91185,7.7661,-
2010/8/4,31.798,-,1.32155,85.415,1.59275,0.9112,7.7636,-
2010/8/5,31.84,-,1.3163,86.18,1.58975,0.9159,7.7658,-
2010/8/6,31.751,-,1.3185,86.1,1.58835,0.91505,7.7641,-
2010/8/9,31.694,-,1.3281,85.495,1.5971,0.91845,7.7614,-
2010/8/10,31.76,-,1.31485,85.83,1.5809,0.9117,7.7631,-
2010/8/11,31.8,-,1.3109,85.225,1.5818,0.90755,7.7644,-
2010/8/12,31.94,-,1.28935,85.365,1.56965,0.89685,7.76725,-
2010/8/13,31.909,-,1.2862,86.095,1.5622,0.901,7.769,-
2010/8/16,31.95,-,1.27975,85.855,1.5612,0.8922,7.7718,-
2010/8/17,31.903,-,1.2859,85.35,1.56845,0.90225,7.7718,-
2010/8/18,31.93,-,1.2851,85.435,1.5566,0.9027,7.77065,-
2010/8/19,31.893,-,1.2802,85.755,1.5567,0.89665,7.7709,-
2010/8/20,31.925,-,1.28055,85.325,1.5577,0.89005,7.7732,-
2010/8/23,31.935,-,1.2713,85.365,1.5568,0.89105,7.77595,-
2010/8/24,31.959,-,1.26435,84.94,1.5424,0.88785,7.77515,-
2010/8/25,32.033,-,1.26345,84.275,1.5419,0.88285,7.7766,-
2010/8/26,31.981,-,1.271,84.785,1.5554,0.88745,7.7772,-
2010/8/27,32.017,-,1.27245,84.745,1.55255,0.887,7.77845,-
2010/8/30,32.008,-,1.27325,85.35,1.5524,0.8985,7.7796,-
2010/8/31,32.038,-,1.2661,84.265,1.5459,0.89375,7.7802,-
2010/9/1,32.027,-,1.2699,84.37,1.53825,0.8988,7.7779,-
2010/9/2,32.017,-,1.27945,84.24,1.54425,0.9074,7.77535,-
2010/9/3,31.978,-,1.28225,84.235,1.54125,0.90785,7.7728,-
2010/9/6,31.882,-,1.2896,84.365,1.5471,0.91705,7.7697,-
2010/9/7,31.93,-,1.2795,84.085,1.53635,0.91275,7.7684,-
2010/9/8,31.984,-,1.27135,83.47,1.5377,0.9126,7.7718,-
2010/9/9,31.908,-,1.27015,83.65,1.5466,0.9212,7.7721,-
2010/9/10,31.894,-,1.2687,83.87,1.5408,0.92235,7.76825,-
2010/9/13,31.76,-,1.27975,84.13,1.54165,0.93005,7.7674,-
2010/9/14,31.759,-,1.2879,83.4,1.5402,0.93365,7.7677,-
2010/9/15,31.787,-,1.29855,84.835,1.54955,0.93825,7.7667,-
2010/9/16,31.767,-,1.2987,85.315,1.55985,0.93365,7.7676,-
2010/9/17,31.706,-,1.3133,85.735,1.5683,0.94435,7.7661,-
2010/9/20,31.657,-,1.3072,85.68,1.56585,0.94415,7.765,-
2010/9/21,31.625,-,1.3091,85.575,1.5573,0.94475,7.7635,-
2010/9/23,31.541,-,1.33955,84.6,1.5653,0.95675,7.7579,-
2010/9/24,31.536,-,1.3337,84.985,1.56705,0.9498,7.7608,-
2010/9/27,31.427,-,1.34725,84.275,1.5823,0.95835,7.75755,-
2010/9/28,31.4,-,1.3459,84.215,1.5812,0.95955,7.7589,-
2010/9/29,31.292,-,1.3586,83.675,1.5834,0.968,7.7577,-
2010/9/30,31.251,-,1.359,83.515,1.58465,0.9668,7.7596,-
2010/10/1,31.114,-,1.36645,83.45,1.57435,0.9674,7.76065,-
2010/10/4,31.007,-,1.37565,83.575,1.58,0.96885,7.7611,-
2010/10/5,31.139,-,1.36835,83.74,1.58115,0.95755,7.7588,-
2010/10/6,30.829,-,1.3847,83.13,1.59085,0.9715,7.7567,-
2010/10/7,30.763,-,1.3931,82.84,1.58835,0.98375,7.7559,-
2010/10/8,30.79,-,1.39395,82.375,1.58745,0.9825,7.7561,-
2010/10/11,30.77,-,1.39695,82.03,1.59385,0.98555,7.7573,-
2010/10/12,30.947,-,1.3877,81.96,1.59145,0.97935,7.7604,-
2010/10/13,30.858,-,1.3965,81.815,1.5837,0.98535,7.7602,-
2010/10/14,30.705,-,1.40815,81.205,1.598,0.9961,7.7598,-
2010/10/15,30.712,-,1.4042,81.325,1.60095,0.9913,7.7591,-
2010/10/18,30.817,-,1.38855,81.13,1.5949,0.98545,7.7598,-
2010/10/19,30.898,-,1.39135,81.445,1.5869,0.9861,7.7584,-
2010/10/20,30.858,-,1.3771,81.375,1.5725,0.97535,7.7616,-
2010/10/21,30.806,-,1.3908,81.17,1.579,0.9814,7.7645,-
2010/10/22,30.802,-,1.3958,81.145,1.57295,0.98365,7.7657,-
2010/10/25,30.653,-,1.40325,80.95,1.576,0.9935,7.7618,-
2010/10/26,30.56,-,1.39775,80.72,1.57455,0.99235,7.7593,-
2010/10/27,30.784,-,1.382,81.69,1.58305,0.97365,7.7591,-
2010/10/28,30.674,-,1.38155,81.625,1.5804,0.97555,7.7582,-
2010/10/29,30.594,-,1.3888,80.645,1.5934,0.9763,7.7562,-
2010/11/1,30.468,-,1.3994,80.41,1.6063,0.988,7.7534,-
2010/11/2,30.487,-,1.3936,80.535,1.6061,0.9986,7.7524,-
2010/11/3,30.429,-,1.40115,80.66,1.604,0.99755,7.7518,-
2010/11/4,30.283,-,1.41235,80.815,1.61135,1.00485,7.7513,-
2010/11/5,30.087,-,1.41945,80.795,1.6263,1.014,7.7518,-
2010/11/8,30.159,-,1.39695,81.185,1.61475,1.01455,7.7523,-
2010/11/9,30.18,-,1.3857,80.95,1.612,1.01075,7.7521,-
2010/11/10,30.196,-,1.3764,81.82,1.6,1.00305,7.7517,-
2010/11/11,30.04,-,1.3792,82.195,1.6147,1.00475,7.752,-
2010/11/12,30.222,-,1.36105,82.415,1.60635,0.9914,7.7522,-
2010/11/15,30.266,-,1.3682,82.655,1.61175,0.985,7.7524,-
2010/11/16,30.266,-,1.3639,82.95,1.6069,0.98795,7.7533,-
2010/11/17,30.379,-,1.34895,83.405,1.58805,0.9759,7.7558,-
2010/11/18,30.4,-,1.3584,83.295,1.59065,0.98405,7.7545,-
2010/11/19,30.34,-,1.3626,83.365,1.6027,0.98455,7.7543,-
2010/11/22,30.27,-,1.3764,83.4,1.6015,0.99305,7.7563,-
2010/11/23,30.389,-,1.35855,83.385,1.5941,0.98545,7.7572,-
2010/11/24,30.48,-,1.34045,83.27,1.5831,0.97945,7.7587,-
2010/11/25,30.43,-,1.33145,83.505,1.57515,0.9776,7.7593,-
2010/11/26,30.421,-,1.33235,83.745,1.5738,0.97285,7.7627,-
2010/11/29,30.491,-,1.32185,84.085,1.5602,0.9628,7.7642,-
2010/11/30,30.472,-,1.3102,84.03,1.5547,0.96215,7.76475,-
2010/12/1,30.459,-,1.30235,83.43,1.55905,0.95865,7.76545,-
2010/12/2,30.369,-,1.3103,84.095,1.5607,0.96415,7.7682,-
2010/12/3,30.35,-,1.3213,83.655,1.5609,0.97595,7.7677,-
2010/12/6,30.148,-,1.33485,82.945,1.57375,0.9878,7.7656,-
2010/12/7,30.123,-,1.3344,82.46,1.5756,0.99155,7.7629,-
2010/12/8,30.165,-,1.32245,83.885,1.57115,0.97885,7.7675,-
2010/12/9,30.117,-,1.3306,83.755,1.58225,0.98695,7.7691,-
2010/12/10,30.057,-,1.3251,83.695,1.5781,0.98495,7.77175,-
2010/12/13,30.045,-,1.31935,84.1,1.5785,0.98465,7.7767,-
2010/12/14,29.919,-,1.33945,83.465,1.5866,0.9955,7.77675,-
2010/12/15,29.912,-,1.33475,83.835,1.57615,0.9953,7.7747,-
2010/12/16,29.85,-,1.32095,84.265,1.5552,0.98555,7.777,-
2010/12/17,29.794,-,1.32885,83.91,1.5618,0.99085,7.7757,-
2010/12/20,29.921,-,1.3151,83.88,1.55095,0.9872,7.7791,-
2010/12/21,29.89,-,1.31695,83.635,1.5545,0.99605,7.7763,-
2010/12/22,29.961,-,1.3132,83.755,1.5478,0.99725,7.7739,-
2010/12/23,29.847,-,1.3122,83.13,1.54195,1.0028,7.779,-
2010/12/24,29.829,-,1.31265,82.98,1.54295,1.0037,7.7801,-
2010/12/27,29.522,-,1.3117,82.785,1.541,1.00305,7.78105,-
2010/12/28,29.462,-,1.324,82.485,1.54855,1.0093,7.7818,-
2010/12/29,29.42,-,1.3122,82.27,1.53995,1.01085,7.782,-
2010/12/30,29.228,-,1.3233,81.46,1.55155,1.0167,7.7843,-
2010/12/31,29.17,-,1.33,81.5,1.5442,1.0168,7.7768,-
2011/1/3,29.118,-,1.33005,81.31,1.5556,1.0205,7.7734,-
2011/1/4,29.102,-,1.3356,82.14,1.54815,1.01025,7.7693,-
2011/1/5,29.23,-,1.3274,81.97,1.5556,1.00185,7.7709,-
2011/1/6,29.23,-,1.31395,83.23,1.5506,0.9976,7.77335,-
2011/1/7,29.32,-,1.2991,83.47,1.54415,0.9935,7.77435,-
2011/1/10,29.23,-,1.2908,83.095,1.5545,0.9955,7.7744,-
2011/1/11,29.2,-,1.2942,83.07,1.55525,0.98305,7.77775,-
2011/1/12,29.08,-,1.29875,83.135,1.5635,0.9853,7.77555,-
2011/1/13,29.045,-,1.31075,83.005,1.5748,0.9951,7.774,-
2011/1/14,29.025,-,1.3342,82.51,1.58395,0.9957,7.7765,-
2011/1/17,29.018,-,1.3328,82.915,1.58495,0.9874,7.7762,-
2011/1/18,29.03,-,1.3315,82.525,1.59375,0.9944,7.7777,-
2011/1/19,29.02,-,1.34445,82.22,1.60085,1.0032,7.777,-
2011/1/20,29.042,-,1.3453,82.145,1.59415,0.9946,7.7814,-
2011/1/21,29.09,-,1.3485,82.905,1.5905,0.98545,7.7859,-
2011/1/24,29.051,-,1.3601,82.755,1.5973,0.989,7.7963,-
2011/1/25,29.02,-,1.3667,82.415,1.60055,0.99575,7.7956,-
2011/1/26,29.032,-,1.3694,82.025,1.583,0.99855,7.786,-
2011/1/27,29.038,-,1.37055,82.145,1.59095,0.99535,7.7867,-
2011/1/28,29.024,-,1.3712,82.65,1.58995,0.99005,7.7902,-
2011/2/8,28.918,-,1.3632,82.22,1.6147,1.0155,7.7822,-
2011/2/9,28.779,-,1.36465,82.485,1.60705,1.0135,7.7856,-
2011/2/10,28.87,-,1.3694,82.53,1.6099,1.00685,7.7885,-
2011/2/11,29.098,-,1.3578,83.47,1.6066,0.9989,7.79145,-
2011/2/14,29.357,-,1.3535,83.175,1.6068,1.0055,7.79315,-
2011/2/15,29.404,-,1.3514,83.42,1.60465,1.0043,7.7927,-
2011/2/16,29.41,-,1.35255,83.745,1.61485,0.99865,7.79265,-
2011/2/17,29.395,-,1.35715,83.56,1.6103,1.00315,7.7884,-
2011/2/18,29.341,-,1.3607,83.265,1.618,1.01265,7.7863,-
2011/2/21,29.369,-,1.3677,83.115,1.6231,1.01165,7.7861,-
2011/2/22,29.569,-,1.35895,83.325,1.6172,1.0032,7.7899,-
2011/2/23,29.566,-,1.36905,82.59,1.6174,1.00185,7.7922,-
2011/2/24,29.67,-,1.3778,82.1,1.62265,1.00675,7.79385,-
2011/2/25,29.779,-,1.3828,81.915,1.6156,1.01315,7.79335,-
2011/3/1,29.615,-,1.3807,82.15,1.6263,1.01525,7.78865,-
2011/3/2,29.637,-,1.37535,81.935,1.62215,1.0093,7.7915,-
2011/3/3,29.58,-,1.38585,81.84,1.6318,1.01625,7.7924,-
2011/3/4,29.366,-,1.39575,82.365,1.62765,1.01415,7.7905,-
2011/3/7,29.405,-,1.3977,82.235,1.62405,1.01235,7.7885,-
2011/3/8,29.348,-,1.3986,82.245,1.62045,1.0118,7.7878,-
2011/3/9,29.357,-,1.3891,82.865,1.61575,1.00735,7.7893,-
2011/3/10,29.465,-,1.3875,82.825,1.6165,1.00465,7.7907,-
2011/3/11,29.571,-,1.3823,82.82,1.6069,1.00265,7.7899,-
2011/3/14,29.58,-,1.3929,82.185,1.6065,1.0072,7.7918,-
2011/3/15,29.613,-,1.3936,81.635,1.6123,0.99825,7.7967,-
2011/3/16,29.531,-,1.39795,80.87,1.60695,0.9933,7.7955,-
2011/3/17,29.594,-,1.39265,79.335,1.6037,0.98335,7.80215,-
2011/3/18,29.559,-,1.40725,81.83,1.61625,0.99385,7.7992,-
2011/3/21,29.569,-,1.4174,80.955,1.62125,1.00185,7.7988,-
2011/3/22,29.551,-,1.4222,80.865,1.6299,1.00575,7.7982,-
2011/3/23,29.581,-,1.41795,80.865,1.6366,1.00985,7.7943,-
2011/3/24,29.594,-,1.4086,80.985,1.62365,1.0117,7.7949,-
2011/3/25,29.506,-,1.4169,80.985,1.61235,1.02085,7.7946,-
2011/3/28,29.495,-,1.4051,81.795,1.6009,1.02625,7.8001,-
2011/3/29,29.496,-,1.41105,81.665,1.6024,1.02565,7.7982,-
2011/3/30,29.466,-,1.4088,82.84,1.60025,1.03235,7.7916,-
2011/3/31,29.48,-,1.41595,82.745,1.61115,1.03385,7.78815,-
2011/4/1,29.343,-,1.41715,83.595,1.60515,1.03445,7.7807,-
2011/4/6,29.003,-,1.4257,85.32,1.63305,1.03525,7.7741,-
2011/4/7,28.957,-,1.42995,85.11,1.62995,1.04595,7.77375,-
2011/4/8,28.95,-,1.439,85.13,1.6382,1.0523,7.76785,-
2011/4/11,28.945,-,1.44625,84.755,1.6366,1.0574,7.768,-
2011/4/12,29.129,-,1.4406,83.84,1.63015,1.04275,7.77315,-
2011/4/13,29.075,-,1.44785,84.13,1.62775,1.04705,7.77585,-
2011/4/14,28.99,-,1.45045,83.645,1.63415,1.05395,7.7769,-
2011/4/15,29.031,-,1.44685,83.445,1.63315,1.05205,7.7752,-
2011/4/18,29.079,-,1.4372,82.92,1.6292,1.05675,7.7763,-
2011/4/19,29.153,-,1.42265,82.425,1.62565,1.04655,7.7807,-
2011/4/20,28.996,-,1.43885,82.915,1.63475,1.05835,7.7784,-
2011/4/21,28.912,-,1.45935,82.12,1.64505,1.0754,7.772,-
2011/4/22,28.906,-,1.4573,81.85,1.6511,1.07365,7.77,-
2011/4/25,28.93,-,1.457,82.175,1.6513,1.07375,7.771,-
2011/4/26,28.942,-,1.4529,81.675,1.64575,1.06875,7.77415,-
2011/4/27,28.849,-,1.46865,81.59,1.6502,1.08355,7.7725,-
2011/4/28,28.727,-,1.48585,81.725,1.67175,1.0928,7.7687,-
2011/4/29,28.75,-,1.4836,81.56,1.6654,1.09005,7.7727,-
2011/5/3,28.576,-,1.48235,80.99,1.6627,1.09055,7.7682,-
2011/5/4,28.58,-,1.48115,80.895,1.6478,1.083,7.7702,-
2011/5/5,28.605,-,1.48665,80.43,1.6518,1.07395,7.772,-
2011/5/6,28.664,-,1.4568,80.525,1.64055,1.07155,7.7728,-
2011/5/9,28.594,-,1.4391,80.58,1.63905,1.07705,7.7715,-
2011/5/10,28.569,-,1.42815,80.44,1.63755,1.07525,7.7728,-
2011/5/11,28.523,-,1.4393,80.88,1.63515,1.08585,7.7715,-
2011/5/12,28.6,-,1.4225,81.145,1.6364,1.06445,7.7727,-
2011/5/13,28.678,-,1.4224,80.57,1.62575,1.06455,7.773,-
2011/5/16,28.808,-,1.40915,80.925,1.6172,1.05485,7.7749,-
2011/5/17,28.836,-,1.4164,81.315,1.62025,1.06015,7.7768,-
2011/5/18,28.784,-,1.4275,81.095,1.6278,1.06515,7.7741,-
2011/5/19,28.792,-,1.42805,81.635,1.6161,1.06445,7.7735,-
2011/5/20,28.772,-,1.4327,81.675,1.62355,1.06675,7.7734,-
2011/5/23,28.9,-,1.4075,81.955,1.62,1.05695,7.7762,-
2011/5/24,28.907,-,1.4066,81.835,1.61135,1.05485,7.7772,-
2011/5/25,28.934,-,1.40385,81.885,1.6169,1.0478,7.7775,-
2011/5/26,28.878,-,1.41635,81.75,1.63085,1.0593,7.783,-
2011/5/27,28.808,-,1.42485,80.995,1.6443,1.06895,7.7833,-
2011/5/30,28.776,-,1.4267,80.795,1.64725,1.06845,7.77865,-
2011/5/31,28.75,-,1.4377,81.335,1.654,1.0716,7.7786,-
2011/6/1,28.594,-,1.4427,81.305,1.64625,1.07455,7.7791,-
2011/6/2,28.653,-,1.43605,81.055,1.63325,1.06115,7.7822,-
2011/6/3,28.664,-,1.44835,80.685,1.63445,1.06795,7.7778,-
2011/6/7,28.694,-,1.46125,80.29,1.6354,1.06865,7.7788,-
2011/6/8,28.692,-,1.46695,80.07,1.6419,1.06725,7.7807,-
2011/6/9,28.734,-,1.46255,80.11,1.64095,1.0584,7.782,-
2011/6/10,28.742,-,1.4497,80.145,1.6317,1.0599,7.7825,-
2011/6/13,28.826,-,1.4344,80.52,1.6229,1.0544,7.7844,-
2011/6/14,28.787,-,1.4432,80.335,1.64125,1.06385,7.78275,-
2011/6/15,28.829,-,1.44295,80.52,1.63715,1.07105,7.7841,-
2011/6/16,28.921,-,1.41155,80.875,1.6167,1.05265,7.7937,-
2011/6/17,28.933,-,1.4136,80.58,1.6112,1.05105,7.7998,-
2011/6/20,28.944,-,1.4229,80.2,1.6127,1.055,7.7928,-
2011/6/21,28.977,-,1.4349,80.21,1.6224,1.05695,7.7903,-
2011/6/22,28.888,-,1.438,80.255,1.6223,1.0589,7.7893,-
2011/6/23,28.878,-,1.43075,80.445,1.60465,1.05595,7.7894,-
2011/6/24,28.894,-,1.42685,80.475,1.6023,1.0542,7.78805,-
2011/6/27,28.946,-,1.413,80.755,1.59335,1.04235,7.78855,-
2011/6/28,28.92,-,1.42705,80.805,1.5955,1.04375,7.78655,-
2011/6/29,28.897,-,1.43695,81.055,1.6,1.05475,7.7826,-
2011/6/30,28.761,-,1.45005,80.385,1.61005,1.07395,7.78305,-
2011/7/1,28.705,-,1.4516,80.7,1.6066,1.07135,7.78275,-
2011/7/4,28.679,-,1.452,80.71,1.60705,1.07135,7.7814,-
2011/7/5,28.773,-,1.4478,81.065,1.60445,1.06825,7.78175,-
2011/7/6,28.77,-,1.44515,80.895,1.60675,1.0723,7.78175,-
2011/7/7,28.81,-,1.4326,80.925,1.5975,1.0742,7.78385,-
2011/7/8,28.765,-,1.4343,81.27,1.595,1.07735,7.78335,-
2011/7/11,28.812,-,1.41845,80.755,1.6002,1.07095,7.783,-
2011/7/12,28.919,-,1.39615,80.15,1.58655,1.0601,7.79275,-
2011/7/13,28.886,-,1.39945,79.535,1.5924,1.06245,7.7928,-
2011/7/14,28.839,-,1.4209,78.655,1.6133,1.07285,7.79065,-
2011/7/15,28.874,-,1.41765,79.185,1.61575,1.07405,7.79225,-
2011/7/18,28.94,-,1.4079,79.015,1.61135,1.06075,7.7943,-
2011/7/19,28.922,-,1.4087,79.035,1.607,1.06195,7.7955,-
2011/7/20,28.877,-,1.414,79.07,1.61115,1.07165,7.7925,-
2011/7/21,28.86,-,1.42665,78.86,1.61685,1.07325,7.79235,-
2011/7/22,28.851,-,1.43915,78.64,1.63005,1.08395,7.7917,-
2011/7/25,28.847,-,1.4364,78.465,1.6294,1.082,7.79135,-
2011/7/26,28.794,-,1.44985,78.08,1.63605,1.092,7.7897,-
2011/7/27,28.783,-,1.4521,77.825,1.64215,1.10475,7.78935,-
2011/7/28,28.806,-,1.4354,77.84,1.6322,1.10535,7.79235,-
2011/7/29,28.827,-,1.42885,77.52,1.6325,1.095,7.7941,-
2011/8/1,28.806,-,1.44,77.625,1.6446,1.10505,7.79245,-
2011/8/2,28.848,-,1.42345,77.445,1.6317,1.09185,7.79265,-
2011/8/3,28.908,-,1.42025,77.245,1.6267,1.0738,7.79645,-
2011/8/4,28.896,-,1.4275,79.34,1.6359,1.06605,7.7979,-
2011/8/5,29.03,-,1.41115,78.61,1.62585,1.0468,7.8035,-
2011/8/8,29.01,-,1.4335,77.83,1.64065,1.03185,7.80695,-
2011/8/9,29.057,-,1.42415,77.35,1.63335,1.0171,7.8097,-
2011/8/10,28.972,-,1.43465,76.955,1.6278,1.0334,7.8044,-
2011/8/11,28.996,-,1.4245,76.59,1.6196,1.02765,7.8015,-
2011/8/12,28.979,-,1.41945,76.845,1.6202,1.02935,7.79495,-
2011/8/15,28.946,-,1.4296,76.875,1.62955,1.0422,7.79485,-
2011/8/16,28.877,-,1.44175,76.885,1.6359,1.04785,7.7915,-
2011/8/17,28.948,-,1.4409,76.675,1.6433,1.0492,7.7918,-
2011/8/18,28.964,-,1.43935,76.64,1.65195,1.04935,7.79125,-
2011/8/19,29.014,-,1.4301,76.525,1.64775,1.03565,7.80045,-
2011/8/22,29.026,-,1.4364,76.73,1.64825,1.03895,7.7985,-
2011/8/23,29.017,-,1.4375,76.815,1.64755,1.04585,7.79985,-
2011/8/24,29.011,-,1.44025,76.645,1.64845,1.04775,7.797,-
2011/8/25,29.032,-,1.44075,77.065,1.63705,1.0433,7.7955,-
2011/8/26,29.036,-,1.44235,77.21,1.63165,1.0488,7.7965,-
2011/8/29,29.019,-,1.45345,76.685,1.6389,1.0624,7.7952,-
2011/8/30,29.035,-,1.452,76.825,1.6406,1.06675,7.7939,-
2011/8/31,29.035,-,1.44345,76.555,1.63095,1.06965,7.79665,-
2011/9/1,28.938,-,1.4365,76.81,1.6239,1.07035,7.784,-
2011/9/2,29.02,-,1.42655,76.84,1.61925,1.07085,7.7873,-
2011/9/5,29.031,-,1.41575,76.73,1.6174,1.05855,7.7918,-
2011/9/6,29.088,-,1.40635,76.815,1.60795,1.05115,7.7932,-
2011/9/7,29.08,-,1.40555,77.235,1.5986,1.05955,7.7938,-
2011/9/8,29.119,-,1.4066,77.35,1.5947,1.05895,7.7939,-
2011/9/9,29.196,-,1.38945,77.475,1.59625,1.06025,7.794,-
2011/9/13,29.449,-,1.36765,77.015,1.586,1.03595,7.7988,-
2011/9/14,29.626,-,1.36235,76.9,1.5754,1.02065,7.8059,-
2011/9/15,29.624,-,1.3716,76.7,1.5757,1.01995,7.7957,-
2011/9/16,29.544,-,1.38745,76.765,1.5814,1.03605,7.78785,-
2011/9/19,29.674,-,1.3654,76.93,1.56965,1.02175,7.7963,-
2011/9/20,29.965,-,1.36185,76.535,1.56725,1.0198,7.7941,-
2011/9/21,29.891,-,1.3703,76.35,1.57285,1.02775,7.7887,-
2011/9/22,30.343,-,1.3547,76.75,1.54595,1.0024,7.7959,-
2011/9/23,30.572,-,1.3507,76.34,1.5399,0.97785,7.7992,-
2011/9/26,30.566,-,1.34115,76.335,1.546,0.96945,7.8001,-
2011/9/27,30.483,-,1.35325,76.335,1.55755,0.9864,7.7933,-
2011/9/28,30.453,-,1.35665,76.555,1.5628,0.98685,7.7961,-
2011/9/29,30.444,-,1.3624,76.53,1.56435,0.97955,7.7928,-
2011/9/30,30.562,-,1.35545,76.565,1.56085,0.97855,7.79105,-
2011/10/3,30.638,-,1.33195,77.025,1.55065,0.96175,7.7898,-
2011/10/4,30.658,-,1.321,76.685,1.5455,0.9511,7.7863,-
2011/10/5,30.623,-,1.3302,76.655,1.54375,0.95365,7.78375,-
2011/10/6,30.609,-,1.3332,76.735,1.54155,0.9648,7.78415,-
2011/10/7,30.524,-,1.34305,76.63,1.54445,0.97775,7.7825,-
2011/10/11,30.349,-,1.364,76.675,1.56215,0.99755,7.7814,-
2011/10/12,30.439,-,1.36395,76.695,1.55865,0.9944,7.7822,-
2011/10/13,30.324,-,1.38075,77.095,1.57415,1.01975,7.7795,-
2011/10/14,30.319,-,1.3776,76.925,1.575,1.0188,7.77795,-
2011/10/17,30.139,-,1.3857,77.155,1.5803,1.0313,7.7773,-
2011/10/18,30.086,-,1.37785,76.79,1.58045,1.0201,7.7766,-
2011/10/19,30.094,-,1.3811,76.725,1.5757,1.03155,7.77685,-
2011/10/20,30.247,-,1.3694,76.7,1.5717,1.01585,7.78055,-
2011/10/21,30.332,-,1.3789,76.775,1.5798,1.0239,7.7795,-
2011/10/24,30.118,-,1.389,76.285,1.5964,1.0401,7.7784,-
2011/10/25,30.138,-,1.39075,76.12,1.59855,1.04655,7.77525,-
2011/10/26,30.149,-,1.39135,76.025,1.60345,1.03685,7.77455,-
2011/10/27,30.113,-,1.3991,75.905,1.601,1.05225,7.7713,-
2011/10/28,29.899,-,1.41785,75.895,1.60865,1.06735,7.7714,-
2011/10/31,29.927,-,1.4008,79.205,1.59765,1.05335,7.7681,-
2011/11/1,30.139,-,1.3715,78.13,1.59805,1.0355,7.77025,-
2011/11/2,30.139,-,1.3715,78.13,1.59805,1.0355,7.77025,-
2011/11/3,30.205,-,1.37075,78.015,1.59035,1.02515,7.7706,-
2011/11/4,30.005,-,1.38185,78.06,1.6016,1.03855,7.7669,-
2011/11/7,30.083,-,1.3769,78.11,1.6021,1.03595,7.7685,-
2011/11/8,30.077,-,1.37475,78.05,1.60405,1.0316,7.7704,-
2011/11/9,30.048,-,1.38255,77.565,1.6087,1.03505,7.76925,-
2011/11/10,30.255,-,1.35495,77.725,1.5934,1.01585,7.7766,-
2011/11/11,30.137,-,1.3623,77.565,1.59245,1.0151,7.7794,-
2011/11/14,30.163,-,1.37695,77.1,1.60635,1.02935,7.7793,-
2011/11/15,30.2,-,1.36065,77.095,1.58835,1.01745,7.7815,-
2011/11/16,30.223,-,1.3446,76.995,1.57645,1.0081,7.7852,-
2011/11/17,30.205,-,1.34895,77.03,1.5742,1.0095,7.7847,-
